EMA_Span,Derivadas,Rolling,Roll_Window,Squared,MW_Window,N_Features,Components_C,RMSE,R2,Jarque_Bera_Stat,Jarque_Bera_p,Lag_Top_Temp,Lag_Top_Pressure,Lag_Reflux_Flow,Lag_Flow_To_Next_Process,Lag_Temp_Sixth_Tray,Lag_Bottom_Temp_1,Lag_Bottom_Temp_2
21,True,True,12.0,True,400,36,16,0.021276998512084012,0.9894410367962504,18.9287,7.8e-05,10,0,2,16,9,10,10
18,True,True,8.0,False,300,29,20,0.021221755172447485,0.9894263323434922,32.6536,0.0,10,0,2,17,9,11,11
18,False,True,18.0,False,300,22,20,0.021465348981944292,0.9894140412142652,1162.7933,0.0,10,0,2,17,9,11,11
18,False,True,12.0,False,400,22,14,0.021335965346826916,0.9894056242340628,3.2543,0.196489,10,0,2,17,9,11,11
21,False,True,18.0,False,300,22,14,0.021466526056376473,0.9893902545110534,2.8923,0.235474,10,0,2,16,9,10,10
15,True,True,18.0,True,400,36,16,0.021522851387113004,0.9893800474085163,16.6633,0.000241,11,1,3,18,10,11,11
18,True,True,18.0,True,400,36,16,0.02152032964058642,0.9893597426911503,16.8893,0.000215,10,0,2,17,9,11,11
15,False,True,8.0,False,400,22,18,0.02131256738718954,0.9893590688881228,10.013,0.006694,11,1,3,18,10,11,11
18,False,True,16.0,False,400,22,16,0.02148523269413529,0.9893489802105042,2.4704,0.290769,10,0,2,17,9,11,11
15,True,True,18.0,False,400,29,16,0.021608334365633378,0.9892955206902242,10.6905,0.004771,11,1,3,18,10,11,11
15,False,True,8.0,False,300,22,18,0.021392919807454093,0.9892786809784428,2.2116,0.33094,11,1,3,18,10,11,11
15,False,True,12.0,False,400,22,20,0.02155708192550815,0.989208291697855,15.4643,0.000438,11,1,3,18,10,11,11
15,False,True,12.0,False,300,22,16,0.021574208163522374,0.9891911377266276,1.365,0.505362,11,1,3,18,10,11,11
15,False,True,12.0,True,300,29,20,0.02157677058143547,0.9891885699876953,15.724,0.000385,11,1,3,18,10,11,11
15,True,True,12.0,True,400,36,16,0.021587551126762715,0.9891777637154626,9.4533,0.008856,11,1,3,18,10,11,11
18,False,True,18.0,True,300,29,20,0.02170647224301076,0.9891748783366547,10779.1654,0.0,10,0,2,17,9,11,11
18,False,True,16.0,False,300,22,12,0.02169407779448881,0.9891409094463256,12.072,0.002391,10,0,2,17,9,11,11
18,False,True,12.0,True,200,29,12,0.02162677713381674,0.9891148507639667,142.0751,0.0,10,0,2,17,9,11,11
15,False,True,12.0,True,200,29,16,0.021669792029204646,0.9890951488951667,23.3542,8e-06,11,1,3,18,10,11,11
18,False,True,12.0,True,300,29,14,0.021668642050980864,0.9890726672297406,17.3223,0.000173,10,0,2,17,9,11,11
18,True,True,12.0,True,400,36,16,0.021672381004310046,0.989068895852458,29.2641,0.0,10,0,2,17,9,11,11
15,True,True,12.0,False,400,29,16,0.02170606987235265,0.9890586062627147,1.0481,0.592109,11,1,3,18,10,11,11
15,False,True,8.0,True,300,29,20,0.02164920743258632,0.9890202589944632,108.9945,0.0,11,1,3,18,10,11,11
15,False,True,16.0,True,200,29,14,0.02186703430071191,0.9889906620708544,25.8954,2e-06,11,1,3,18,10,11,11
21,True,True,18.0,False,400,29,14,0.02187194707539622,0.9889857146718054,4.3865,0.111552,10,0,2,16,9,10,10
21,False,True,12.0,False,300,22,12,0.021752676794494764,0.9889636373150501,2.5216,0.283434,10,0,2,16,9,10,10
18,False,True,8.0,False,400,22,16,0.02171471867838107,0.9889293920628786,2.0672,0.355725,10,0,2,17,9,11,11
15,False,True,12.0,True,200,29,18,0.02184127240779785,0.9889218784883816,366.1476,0.0,11,1,3,18,10,11,11
15,False,True,12.0,False,400,22,18,0.021851565281556514,0.9889114347219349,13.7699,0.001023,11,1,3,18,10,11,11
15,False,True,18.0,False,200,22,14,0.02199918760876568,0.9889047714949014,5.6255,0.060039,11,1,3,18,10,11,11
15,False,True,12.0,True,300,29,16,0.021881304400233552,0.988881231983365,1.5215,0.467319,11,1,3,18,10,11,11
21,True,True,16.0,False,400,29,14,0.021942995981832438,0.988866524600091,4.2844,0.117395,10,0,2,16,9,10,10
15,False,True,8.0,True,300,29,18,0.0218051084222841,0.9888615542604352,25.1776,3e-06,11,1,3,18,10,11,11
18,False,True,16.0,True,300,29,12,0.02197523429227694,0.988857616641778,17.7203,0.000142,10,0,2,17,9,11,11
18,True,True,16.0,False,300,29,20,0.021978225044128018,0.9888545835572741,85859.521,0.0,10,0,2,17,9,11,11
21,False,True,16.0,True,400,29,18,0.02195549560938305,0.9888538368219231,119.3728,0.0,10,0,2,16,9,10,10
18,True,True,12.0,False,300,29,20,0.02190920920818624,0.9888286879604156,62589.8847,0.0,10,0,2,17,9,11,11
21,True,False,,True,200,22,20,0.021667026718228084,0.9888099511722006,883.5423,0.0,10,0,2,16,9,10,10
21,True,True,16.0,True,400,36,14,0.021999676047272546,0.9888089334553254,13.1147,0.00142,10,0,2,16,9,10,10
18,True,True,12.0,False,400,29,16,0.021929245699285272,0.9888082457579774,6.3168,0.042493,10,0,2,17,9,11,11
21,False,True,4.0,False,400,22,20,0.021718687116487598,0.9888037711287582,5.7215,0.057226,10,0,2,16,9,10,10
18,False,True,18.0,True,400,29,18,0.02210215381395304,0.9887766247022765,39.1798,0.0,10,0,2,17,9,11,11
18,True,True,12.0,True,300,36,16,0.021974760085205196,0.9887617403335257,16830.7007,0.0,10,0,2,17,9,11,11
18,False,True,12.0,False,300,22,12,0.021982501182954514,0.9887538210853071,4.9093,0.085894,10,0,2,17,9,11,11
15,False,True,12.0,False,200,22,16,0.02202425751175289,0.9887354770021365,7.4596,0.023997,11,1,3,18,10,11,11
18,False,True,8.0,False,300,22,16,0.02190624871733707,0.9887332389313827,1.4523,0.483778,10,0,2,17,9,11,11
21,True,True,18.0,True,400,36,14,0.02212346893350903,0.9887309351069872,12.6553,0.001786,10,0,2,16,9,10,10
18,False,True,18.0,True,400,29,16,0.022151336228720068,0.9887266199055064,22.1205,1.6e-05,10,0,2,17,9,11,11
18,False,True,18.0,True,300,29,12,0.022195629910949168,0.9886814904606207,16.741,0.000232,10,0,2,17,9,11,11
21,True,True,8.0,False,400,29,20,0.02193571613947547,0.9886780807266098,1.9443,0.378272,10,0,2,16,9,10,10
18,True,True,18.0,False,300,29,16,0.022225852036782626,0.988650646343462,12668.6645,0.0,10,0,2,17,9,11,11
21,False,True,16.0,True,400,29,16,0.02215925806210595,0.9886459883074376,34.102,0.0,10,0,2,16,9,10,10
21,False,True,8.0,False,200,22,16,0.021969519372600974,0.9886431593809307,682.6499,0.0,10,0,2,16,9,10,10
15,True,True,18.0,False,400,29,14,0.02227102175269979,0.9886288798517968,5.403,0.067105,11,1,3,18,10,11,11
21,False,True,12.0,True,300,29,12,0.022085688086585627,0.988623139870086,9.0227,0.010984,10,0,2,16,9,10,10
15,False,True,8.0,True,400,29,20,0.02205016301221565,0.9886097907779258,107.2634,0.0,11,1,3,18,10,11,11
15,True,True,18.0,True,400,36,14,0.02229145477047006,0.9886080049329772,16.1708,0.000308,11,1,3,18,10,11,11
18,False,True,16.0,True,400,29,14,0.02222484518239939,0.988603052254286,28.1887,1e-06,10,0,2,17,9,11,11
18,True,True,18.0,True,300,36,16,0.022272593992061843,0.988602859756631,6840.8913,0.0,10,0,2,17,9,11,11
21,False,True,18.0,True,300,29,12,0.022249496792116626,0.9886021794131554,11.4091,0.003331,10,0,2,16,9,10,10
12,True,True,12.0,False,400,29,18,0.022199393682441552,0.988580346877471,2.8673,0.238437,12,2,4,19,11,12,12
12,True,True,16.0,True,400,36,18,0.022304970616572693,0.9885697006975689,10.489,0.005276,12,2,4,19,11,12,12
21,False,True,16.0,False,400,22,16,0.022239225742182202,0.9885638923933153,2.3521,0.308488,10,0,2,16,9,10,10
15,False,True,12.0,True,200,29,20,0.022203132497107283,0.988551759227666,854.0938,0.0,11,1,3,18,10,11,11
21,False,True,16.0,False,400,22,18,0.022254439414225922,0.9885482403464748,0.6726,0.7144,10,0,2,16,9,10,10
18,False,True,16.0,False,400,22,14,0.022291364435583303,0.9885347277307508,5.3179,0.070022,10,0,2,17,9,11,11
18,False,True,8.0,True,200,29,16,0.022108657934725176,0.9885240719509919,4411.1554,0.0,10,0,2,17,9,11,11
12,True,True,18.0,True,400,36,20,0.022406588766092275,0.9885147988487909,11.0401,0.004006,12,2,4,19,11,12,12
18,True,True,18.0,False,400,29,14,0.02236595928655143,0.9885071073112994,3.1566,0.206324,10,0,2,17,9,11,11
21,False,True,16.0,False,400,22,20,0.02230449686444857,0.9884966649653947,2.691,0.260403,10,0,2,16,9,10,10
18,False,True,8.0,True,300,29,16,0.022139980217710013,0.9884915320390135,15.8985,0.000353,10,0,2,17,9,11,11
15,False,True,16.0,False,200,22,18,0.022379689251989656,0.9884684009418342,4921.0797,0.0,11,1,3,18,10,11,11
18,True,True,16.0,True,400,36,14,0.022359295323346042,0.9884647425257631,14.4069,0.000744,10,0,2,17,9,11,11
21,True,True,8.0,False,300,29,20,0.022142726101721657,0.9884633798077515,3243.098,0.0,10,0,2,16,9,10,10
15,False,True,18.0,False,200,22,18,0.022440002936059262,0.9884556686661866,6242.4353,0.0,11,1,3,18,10,11,11
21,False,True,16.0,True,400,29,20,0.022351925188086954,0.9884476915260413,75.4867,0.0,10,0,2,16,9,10,10
21,False,True,18.0,False,300,22,12,0.022402074683404015,0.9884453202886639,5.0322,0.080773,10,0,2,16,9,10,10
15,False,True,16.0,False,200,22,14,0.02240969161190134,0.9884374615405122,19.6618,5.4e-05,11,1,3,18,10,11,11
12,True,True,12.0,False,400,29,20,0.022359486313647772,0.9884150455676473,2.4217,0.297948,12,2,4,19,11,12,12
12,True,True,18.0,True,400,36,18,0.0225059968278964,0.9884126633338242,11.8409,0.002684,12,2,4,19,11,12,12
18,False,True,4.0,True,200,29,20,0.02212517127619233,0.9884059131690768,1278.2287,0.0,10,0,2,17,9,11,11
21,True,True,8.0,False,300,29,16,0.022204710473999953,0.9883987002342116,283.3754,0.0,10,0,2,16,9,10,10
18,False,True,12.0,False,200,22,12,0.022346918054489885,0.9883778613847239,307.6297,0.0,10,0,2,17,9,11,11
18,True,True,8.0,True,400,36,20,0.022263246582109934,0.9883630264031921,20.3258,3.9e-05,10,0,2,17,9,11,11
21,True,True,18.0,True,300,36,16,0.02249285783102987,0.9883514811549933,12961.7683,0.0,10,0,2,16,9,10,10
15,True,True,16.0,True,400,36,14,0.022499596049731067,0.988344500981568,13.1685,0.001382,11,1,3,18,10,11,11
21,False,True,16.0,True,400,29,14,0.02247637569758972,0.9883186920744857,27.9625,1e-06,10,0,2,16,9,10,10
21,False,True,18.0,False,200,22,20,0.022539204689762553,0.9883034278156879,125541.6926,0.0,10,0,2,16,9,10,10
18,False,True,18.0,True,400,29,20,0.022568963301614182,0.9882975306502008,65.6495,0.0,10,0,2,17,9,11,11
18,False,True,12.0,True,400,29,14,0.022433177460402756,0.9882879649938255,19.4026,6.1e-05,10,0,2,17,9,11,11
12,True,True,16.0,True,400,36,16,0.022599044669565516,0.9882663142506349,12.5027,0.001928,12,2,4,19,11,12,12
21,True,True,8.0,True,300,36,20,0.02234372379594425,0.9882529848904145,29712.3444,0.0,10,0,2,16,9,10,10
15,False,True,12.0,False,200,22,18,0.02249905545065328,0.9882445617209045,225.8754,0.0,11,1,3,18,10,11,11
12,True,True,12.0,True,300,36,20,0.022530051764922662,0.9882376238047083,13.5591,0.001137,12,2,4,19,11,12,12
15,True,True,12.0,False,200,29,16,0.0225245070926293,0.9882179504316848,808.9791,0.0,11,1,3,18,10,11,11
18,False,True,8.0,True,400,29,16,0.022404301650128272,0.9882151006239487,24.6768,4e-06,10,0,2,17,9,11,11
15,False,True,12.0,False,400,22,16,0.022534959651696,0.9882070129098846,9.4827,0.008727,11,1,3,18,10,11,11
18,False,True,18.0,False,300,22,12,0.022660333672704393,0.9882025840282856,8.5537,0.013887,10,0,2,17,9,11,11
18,True,True,16.0,False,400,29,14,0.022623332804790255,0.988190697782698,2.7606,0.251509,10,0,2,17,9,11,11
12,True,True,16.0,False,400,29,20,0.02267353372865964,0.9881888356069274,9.6867,0.007881,12,2,4,19,11,12,12
21,True,True,12.0,False,300,29,14,0.02251173176134433,0.9881799759395266,5541.9159,0.0,10,0,2,16,9,10,10
18,False,True,18.0,True,200,29,18,0.022686187547418926,0.9881756485986541,181996.6323,0.0,10,0,2,17,9,11,11
15,False,True,4.0,True,300,29,20,0.022369593094248078,0.9881741427687779,14.9287,0.000573,11,1,3,18,10,11,11
18,True,True,18.0,True,400,36,14,0.022694046391903342,0.9881674549051082,13.292,0.001299,10,0,2,17,9,11,11
15,True,True,16.0,False,400,29,14,0.0226725623130553,0.9881646082255536,1.5197,0.46774,11,1,3,18,10,11,11
18,False,True,12.0,True,300,29,12,0.022554667873849892,0.988160764738986,11.6549,0.002946,10,0,2,17,9,11,11
15,True,True,8.0,True,400,36,20,0.022484206010826832,0.9881569597768581,57.366,0.0,11,1,3,18,10,11,11
15,False,True,8.0,True,200,29,18,0.022491755232356993,0.9881490056829065,3734.9163,0.0,11,1,3,18,10,11,11
21,False,True,16.0,False,400,22,14,0.022671435318594266,0.9881150615024771,7.819,0.020051,10,0,2,16,9,10,10
12,True,True,16.0,True,400,36,20,0.02275005368577378,0.9881089790759804,6.0863,0.047685,12,2,4,19,11,12,12
18,False,True,18.0,False,400,22,20,0.022777657256478102,0.9880801058459111,3.1427,0.207767,10,0,2,17,9,11,11
12,True,True,16.0,False,400,29,18,0.02278110073722372,0.9880765015218871,11.9432,0.00255,12,2,4,19,11,12,12
15,False,True,16.0,True,300,29,18,0.022757073864048426,0.9880762113813049,2.6963,0.259719,11,1,3,18,10,11,11
12,True,True,16.0,False,400,29,16,0.022787243600594812,0.9880700703754747,10.5765,0.005051,12,2,4,19,11,12,12
12,True,True,12.0,True,400,36,18,0.02272493448754754,0.9880332569496155,1.958,0.375682,12,2,4,19,11,12,12
15,False,True,16.0,False,300,22,18,0.02280097537699035,0.988030161762761,1.6134,0.446327,11,1,3,18,10,11,11
15,False,True,12.0,False,300,22,20,0.02271692873318043,0.9880157879565272,2589.7082,0.0,11,1,3,18,10,11,11
18,False,True,18.0,False,400,22,18,0.022856768502353908,0.9879971618210694,2.1635,0.339001,10,0,2,17,9,11,11
21,False,True,4.0,False,300,22,20,0.022487927576653466,0.9879966215819789,118.6691,0.0,10,0,2,16,9,10,10
21,False,True,16.0,True,200,29,20,0.022803421929363858,0.9879762772699685,201597.2105,0.0,10,0,2,16,9,10,10
15,True,True,12.0,False,300,29,16,0.022759053096977525,0.98797130171734,7331.2818,0.0,11,1,3,18,10,11,11
21,False,True,4.0,True,300,29,20,0.02251637695565386,0.9879662315277026,14.3037,0.000783,10,0,2,16,9,10,10
18,False,True,8.0,False,200,22,16,0.022642424913946958,0.9879632586469976,732.7784,0.0,10,0,2,17,9,11,11
21,False,True,4.0,False,400,22,18,0.02253148142963921,0.9879500810867392,6.8278,0.032913,10,0,2,16,9,10,10
15,False,True,8.0,False,400,22,16,0.022685616764622493,0.9879438324518675,6.3961,0.040842,11,1,3,18,10,11,11
21,True,True,12.0,False,400,29,14,0.02275242779570003,0.9879258646582219,4.3897,0.111376,10,0,2,16,9,10,10
15,False,True,16.0,True,300,29,14,0.022902813934011237,0.9879229985127705,4.8389,0.088971,11,1,3,18,10,11,11
9,True,True,18.0,True,400,36,20,0.02304885266470913,0.9878993641441294,5.8503,0.053656,13,3,5,21,11,13,13
15,True,True,8.0,False,400,29,20,0.022728882615911824,0.9878978017203218,2.0608,0.356864,11,1,3,18,10,11,11
15,False,True,8.0,True,400,29,18,0.022736332274370892,0.9878898671447107,50.2154,0.0,11,1,3,18,10,11,11
15,False,True,12.0,False,300,22,14,0.022840503226399838,0.9878850510132008,3.3348,0.188735,11,1,3,18,10,11,11
12,True,True,12.0,True,300,36,16,0.02286558618200138,0.9878846667360679,1.8534,0.395857,12,2,4,19,11,12,12
15,False,True,18.0,True,200,29,12,0.02299039795630485,0.9878824187112779,8.8859,0.011761,11,1,3,18,10,11,11
15,False,True,16.0,False,300,22,20,0.022947883606115733,0.9878754198999617,0.39,0.822838,11,1,3,18,10,11,11
21,True,True,12.0,True,400,36,14,0.02280209912526356,0.987873088487503,18.6024,9.1e-05,10,0,2,16,9,10,10
18,True,True,12.0,True,400,36,14,0.02285716000445462,0.9878410712127283,11.9679,0.002519,10,0,2,17,9,11,11
12,True,True,18.0,True,400,36,16,0.023054465143434857,0.9878410178434893,22.7338,1.2e-05,12,2,4,19,11,12,12
21,False,True,12.0,True,400,29,14,0.022848016992899817,0.9878241980246971,44.7735,0.0,10,0,2,16,9,10,10
21,True,True,8.0,True,400,36,18,0.022760433220775672,0.9878107364474229,47.4653,0.0,10,0,2,16,9,10,10
12,True,True,18.0,False,400,29,20,0.0230873784222578,0.9878062759719478,14.6688,0.000653,12,2,4,19,11,12,12
18,False,True,18.0,True,400,29,14,0.02304205780445876,0.9878017700734291,34.2417,0.0,10,0,2,17,9,11,11
12,True,True,12.0,True,400,36,20,0.022947741343633542,0.9877974504925444,1.0661,0.586817,12,2,4,19,11,12,12
21,True,True,8.0,False,400,29,18,0.022776198816929907,0.9877938441887559,15.7855,0.000373,10,0,2,16,9,10,10
15,False,True,16.0,False,300,22,16,0.02302694676067475,0.9877917294883201,1.9248,0.381979,11,1,3,18,10,11,11
18,True,True,8.0,True,300,36,20,0.02281197231451435,0.9877823205181916,18245.3918,0.0,10,0,2,17,9,11,11
15,False,True,8.0,False,200,22,18,0.022848030545201018,0.9877705863754834,887.226,0.0,11,1,3,18,10,11,11
18,False,True,18.0,False,400,22,16,0.023104196426513957,0.9877358902594201,4.0655,0.130972,10,0,2,17,9,11,11
15,False,True,18.0,True,300,29,14,0.023131838742057743,0.9877328612843425,7.686,0.021429,11,1,3,18,10,11,11
15,False,True,16.0,False,200,22,12,0.02308711109687972,0.9877278511074175,11.9453,0.002548,11,1,3,18,10,11,11
15,False,True,4.0,False,300,22,20,0.022811515087762434,0.9877022764729378,1.8227,0.401975,11,1,3,18,10,11,11
15,False,True,18.0,False,200,22,12,0.023178169306797013,0.9876836725764372,3.0096,0.222057,11,1,3,18,10,11,11
15,False,True,8.0,False,200,22,20,0.022943741233318684,0.9876679134400272,1942.5303,0.0,11,1,3,18,10,11,11
21,True,True,8.0,False,400,29,16,0.022893811568863515,0.9876674573237977,11.8948,0.002613,10,0,2,16,9,10,10
15,False,True,12.0,True,400,29,18,0.02305041322340387,0.9876613488897172,239.0262,0.0,11,1,3,18,10,11,11
12,True,True,12.0,False,400,29,16,0.023107249448766774,0.9876272228275897,0.8214,0.663174,12,2,4,19,11,12,12
15,False,True,16.0,True,200,29,12,0.02320941795120983,0.987597480208856,25.3331,3e-06,11,1,3,18,10,11,11
15,True,True,12.0,False,400,29,14,0.023136200986318287,0.9875693353531896,0.5494,0.759789,11,1,3,18,10,11,11
21,False,True,4.0,True,400,29,20,0.02288657151651567,0.9875672812971203,8.9166,0.011582,10,0,2,16,9,10,10
12,True,True,18.0,False,400,29,18,0.02332633485498451,0.9875525574573794,24.719,4e-06,12,2,4,19,11,12,12
21,False,True,18.0,True,400,29,16,0.02325443021470094,0.9875493267533035,45.7012,0.0,10,0,2,16,9,10,10
15,False,True,16.0,False,300,22,14,0.023293039744761747,0.987507948512179,4.8755,0.087355,11,1,3,18,10,11,11
15,False,True,8.0,False,300,22,16,0.023099505528957127,0.9874999008028467,4.7014,0.095301,11,1,3,18,10,11,11
21,False,True,4.0,True,200,29,18,0.022952449613721428,0.9874956041004354,2170.048,0.0,10,0,2,16,9,10,10
15,True,True,12.0,True,400,36,14,0.02322385108580054,0.9874749713010419,0.6021,0.740042,11,1,3,18,10,11,11
12,True,True,18.0,False,400,29,16,0.023399034782866923,0.9874748480057072,23.689,7e-06,12,2,4,19,11,12,12
15,True,True,8.0,False,400,29,18,0.023150186257454117,0.9874449897482811,7.9913,0.018395,11,1,3,18,10,11,11
12,True,True,12.0,True,400,36,16,0.023284321216556204,0.9874368701080902,2.6815,0.261651,12,2,4,19,11,12,12
21,True,True,8.0,True,400,36,16,0.023117699578277466,0.9874250678526927,36.8985,0.0,10,0,2,16,9,10,10
21,False,True,12.0,True,200,29,12,0.02322799617547409,0.9874158454973089,850.0989,0.0,10,0,2,16,9,10,10
15,False,True,12.0,True,400,29,20,0.02328768779789741,0.9874060201575487,285.9488,0.0,11,1,3,18,10,11,11
15,False,True,12.0,True,400,29,16,0.023296700912484865,0.9873962696876273,17.5331,0.000156,11,1,3,18,10,11,11
18,True,True,12.0,False,400,29,14,0.0232816847222524,0.9873852227695392,0.8671,0.648198,10,0,2,17,9,11,11
9,True,True,16.0,True,400,36,20,0.023483202902720185,0.9873845780816388,5.9758,0.050393,13,3,5,21,11,13,13
15,False,True,16.0,True,300,29,16,0.023433967676167768,0.9873563320092287,1.5373,0.463629,11,1,3,18,10,11,11
21,True,True,8.0,False,300,29,14,0.023181014857391484,0.9873560925083887,143.55,0.0,10,0,2,16,9,10,10
15,False,True,12.0,False,400,22,14,0.023342116300852034,0.9873470815008115,0.422,0.809767,11,1,3,18,10,11,11
15,False,True,18.0,False,300,22,16,0.023505040347643624,0.9873338401052218,4.2778,0.117782,11,1,3,18,10,11,11
18,True,True,8.0,False,400,29,20,0.023235931840393485,0.9873239704269738,0.3041,0.858955,10,0,2,17,9,11,11
21,False,True,18.0,True,400,29,14,0.02346499962473596,0.987322823604165,27.752,1e-06,10,0,2,16,9,10,10
18,False,True,4.0,True,200,29,18,0.023145397531667788,0.987312017978213,2721.2432,0.0,10,0,2,17,9,11,11
21,False,True,12.0,False,200,22,12,0.023341337727851692,0.9872927365173857,365.4973,0.0,10,0,2,16,9,10,10
21,False,True,18.0,True,400,29,18,0.02349597165455174,0.9872893356844724,90.8517,0.0,10,0,2,16,9,10,10
15,False,True,16.0,True,300,29,20,0.02351301926076452,0.9872708844357196,97.5134,0.0,11,1,3,18,10,11,11
18,True,True,12.0,False,300,29,16,0.023397428045869802,0.9872594839670394,69095.8118,0.0,10,0,2,17,9,11,11
15,False,True,18.0,True,200,29,18,0.023589376624466564,0.9872427844731883,66009.7988,0.0,11,1,3,18,10,11,11
12,True,True,16.0,True,400,36,14,0.023567197089264715,0.9872394275048813,11.015,0.004056,12,2,4,19,11,12,12
12,True,True,16.0,False,400,29,14,0.02357782802697376,0.9872279125633658,2.1891,0.334684,12,2,4,19,11,12,12
15,False,True,18.0,False,300,22,18,0.02360615468709805,0.9872246307522555,0.1608,0.922732,11,1,3,18,10,11,11
12,True,True,18.0,True,400,36,14,0.023634408650467068,0.9872215964405647,21.1065,2.6e-05,12,2,4,19,11,12,12
15,False,True,18.0,True,300,29,16,0.023646762165582227,0.987180640382841,6.8294,0.032886,11,1,3,18,10,11,11
15,False,True,12.0,True,200,29,14,0.0235013531439589,0.9871738595736483,151.3957,0.0,11,1,3,18,10,11,11
15,False,True,12.0,True,300,29,14,0.023518963712759234,0.98715463002068,9.4721,0.008773,11,1,3,18,10,11,11
18,True,True,8.0,True,300,36,18,0.023397739138623096,0.9871468124278527,8870.4506,0.0,10,0,2,17,9,11,11
12,True,True,18.0,False,400,29,14,0.0237093474088245,0.9871404337712297,11.7373,0.002827,12,2,4,19,11,12,12
9,True,True,18.0,True,400,36,18,0.023777056684052823,0.987122672093681,10.9483,0.004194,13,3,5,21,11,13,13
15,False,True,8.0,True,300,29,16,0.023447878440214377,0.9871200196490058,14.2578,0.000802,11,1,3,18,10,11,11
15,False,True,4.0,False,400,22,20,0.02334643450875483,0.9871187623961908,4.1814,0.123602,11,1,3,18,10,11,11
12,True,True,12.0,False,300,29,16,0.02361923591814402,0.9870728623174218,1.2194,0.543517,12,2,4,19,11,12,12
18,False,True,18.0,True,200,29,10,0.023724294361209583,0.987068738343055,224.0748,0.0,10,0,2,17,9,11,11
18,False,True,18.0,False,400,22,14,0.023728852656037785,0.9870637687397512,10.1156,0.006359,10,0,2,17,9,11,11
15,True,False,,True,400,22,10,0.02335729986311798,0.987050592356003,9.7087,0.007795,11,1,3,18,10,11,11
